id,internal_order_number,online_order_number,store_name,full_channel_user_id,shipping_date,payment_date,payable_amount,paid_amount,status,consignee,spu,order_time,province,city,platform,sub_order_number,online_sub_order_number,original_online_order_number,sku,quantity,unit_price,product_name,color_and_spec,product_amount,original_price,is_gift,sub_order_status,refund_status,registered_quantity,actual_refund_quantity,brand
4604,ORD-70150286,ONL-7239240494,抖音直播间,USER-77433,2024-12-12 05:46:00,2024-12-11 05:46:00,1581.2,1581.2,已取消,蓝帅,SPU-阿迪-T恤,2024-12-10 23:46:00,北京市,北京市,唯品会,SUB-70150286-174,SONL-7239240494-411,ONL-7239240494,UN-2124,2,614.36,阿迪达斯 T恤 (紫色/XXXL),紫色/XXXL,1228.72,1581.2,否,已取消,已退款,2,2,阿迪达斯
4605,ORD-65308095,ONL-6216793443,唯品会特卖店,USER-41031,2024-08-31 06:41:00,2024-08-29 06:41:00,1973.42,1825.91,已取消,朱鹏,SPU-李宁-连衣,2024-08-28 18:41:00,河南省,洛阳市,京东,SUB-65308095-717,SONL-6216793443-371,ONL-6216793443,HM-9832,1,1610.04,李宁 连衣裙 (粉色/S),粉色/S,1610.04,1973.42,否,已取消,退款失败,1,0,李宁
4606,ORD-19811119,ONL-2910814865,线下直营店,USER-17280,2024-01-31 19:34:00,2024-01-30 19:34:00,5299.52,5299.52,已发货,张旭,SPU-阿迪-毛衣,2024-01-29 22:34:00,北京市,北京市,拼多多,SUB-19811119-371,SONL-2910814865-993,ONL-2910814865,YC-6962,3,1459.06,阿迪达斯 毛衣 (灰色/M),灰色/M,4377.18,5299.52,否,已发货,已退款,3,3,阿迪达斯
4607,ORD-55751835,ONL-7944944377,线下直营店,USER-14937,2024-06-25 05:34:00,2024-06-23 05:34:00,11293.99,11293.99,已完成,赖霞,SPU-阿迪-T恤,2024-06-22 21:34:00,四川省,宜宾市,京东,SUB-55751835-892,SONL-7944944377-393,ONL-7944944377,AD-6795,2,2984.39,阿迪达斯 T恤 (白色/S),白色/S,5968.78,11293.99,否,已完成,已退款,2,2,阿迪达斯
4608,ORD-13906333,ONL-5334730493,天猫旗舰店,USER-45294,2024-05-14 04:33:00,2024-05-12 04:33:00,2411.83,2411.83,已发货,孙小红,SPU-以纯-衬衫,2024-05-11 08:33:00,湖南省,长沙市,唯品会,SUB-13906333-941,SONL-5334730493-570,ONL-5334730493,SM-5820,1,1259.09,以纯 衬衫 (灰色/L),灰色/L,1259.09,2411.83,否,已发货,已退款,1,1,以纯
4609,ORD-93452537,ONL-5455900140,天猫旗舰店,USER-94273,2024-12-22 11:50:00,2024-12-21 11:50:00,1613.15,1486.98,退款中,杨雪,SPU-安踏-毛衣,2024-12-20 14:50:00,四川省,成都市,唯品会,SUB-93452537-807,SONL-5455900140-163,ONL-5455900140,YC-7477,2,645.17,安踏 毛衣 (粉色/XXL),粉色/XXL,1290.34,1613.15,否,退款中,已退款,2,2,安踏
4610,ORD-65680665,ONL-2139136370,天猫旗舰店,USER-85760,2024-12-20 07:18:00,2024-12-18 07:18:00,2921.87,2921.87,已完成,尹超,SPU-耐克-外套,2024-12-17 14:18:00,江苏省,无锡市,线下,SUB-65680665-807,SONL-2139136370-359,ONL-2139136370,MT-1025,2,1226.05,耐克 外套 (红色/S),红色/S,2452.1,2921.87,否,已完成,已退款,2,2,耐克
4611,ORD-93161323,ONL-4833015534,唯品会特卖店,USER-75766,2024-10-18 01:17:00,2024-10-16 01:17:00,2278.57,1884.05,退款中,马颖,SPU-森马-卫衣,2024-10-15 20:17:00,湖北省,武汉市,唯品会,SUB-93161323-179,SONL-4833015534-458,ONL-4833015534,LN-2613,2,876.84,森马 卫衣 (紫色/S),紫色/S,1753.68,2278.57,否,退款中,已退款,2,2,森马
4612,ORD-57318729,ONL-6343575864,唯品会特卖店,USER-71580,2024-05-06 20:37:00,2024-05-05 20:37:00,3121.33,3121.33,待发货,张秀芳,SPU-李宁-卫衣,2024-05-05 18:37:00,江苏省,苏州市,唯品会,SUB-57318729-853,SONL-6343575864-873,ONL-6343575864,SM-9441,4,472.87,李宁 卫衣 (粉色/XL),粉色/XL,1891.48,3121.33,否,待发货,已退款,4,4,李宁
4613,ORD-46319459,ONL-2090576954,抖音直播间,USER-17494,2024-10-23 10:12:00,2024-10-21 10:12:00,3686.3,3686.3,已完成,陈博,SPU-森马-衬衫,2024-10-21 10:12:00,浙江省,宁波市,拼多多,SUB-46319459-475,SONL-2090576954-878,ONL-2090576954,SM-5272,3,1152.04,森马 衬衫 (粉色/XL),粉色/XL,3456.12,3686.3,是,已完成,无退款,3,0,森马
4614,ORD-22187614,ONL-2277046343,唯品会特卖店,USER-52140,2024-12-15 11:22:00,2024-12-14 11:22:00,4898.83,4898.83,已完成,马雪梅,SPU-耐克-T恤,2024-12-13 16:22:00,山东省,青岛市,京东,SUB-22187614-394,SONL-2277046343-622,ONL-2277046343,MT-6229,2,2017.62,耐克 T恤 (灰色/XXL),灰色/XXL,4035.24,4898.83,否,已完成,退款失败,2,0,耐克
4615,ORD-82473708,ONL-1671110915,线下直营店,USER-61971,2024-04-23 12:03:00,2024-04-22 12:03:00,3982.65,3982.65,已完成,韩志强,SPU-以纯-衬衫,2024-04-21 19:03:00,河南省,开封市,线下,SUB-82473708-100,SONL-1671110915-705,ONL-1671110915,LN-8487,5,725.52,以纯 衬衫 (绿色/XXXL),绿色/XXXL,3627.6,3982.65,否,已完成,已退款,5,5,以纯
4616,ORD-62237736,ONL-1718993938,唯品会特卖店,USER-44375,2024-04-19 03:06:00,2024-04-17 03:06:00,7593.7,6477.98,退款中,萧丹,SPU-森马-休闲,2024-04-16 19:06:00,上海市,上海市,抖音电商,SUB-62237736-222,SONL-1718993938-818,ONL-1718993938,YC-8510,4,1510.91,森马 休闲裤 (黑色/均码),黑色/均码,6043.64,7593.7,否,退款中,退款失败,4,0,森马
4617,ORD-58765270,ONL-3176721838,天猫旗舰店,USER-67535,2024-04-01 11:36:00,2024-03-31 11:36:00,1163.47,1163.47,待发货,蔡莹,SPU-阿迪-卫衣,2024-03-30 16:36:00,山东省,烟台市,线下,SUB-58765270-709,SONL-3176721838-845,ONL-3176721838,AN-5452,4,262.78,阿迪达斯 卫衣 (紫色/XXL),紫色/XXL,1051.12,1163.47,否,待发货,退款失败,4,0,阿迪达斯
4618,ORD-81583677,ONL-1827477818,拼多多专卖店,USER-92497,2024-12-23 22:33:00,2024-12-21 22:33:00,5593.62,5593.62,待发货,阮波,SPU-阿迪-羽绒,2024-12-21 19:33:00,北京市,北京市,天猫,SUB-81583677-672,SONL-1827477818-640,ONL-1827477818,ZR-7797,2,2308.6,阿迪达斯 羽绒服 (黄色/M),黄色/M,4617.2,5593.62,否,待发货,无退款,2,0,阿迪达斯
4619,ORD-15025724,ONL-3013998988,拼多多专卖店,USER-15800,2024-10-21 23:23:00,2024-10-18 23:23:00,3613.68,3613.68,已发货,黄宇,SPU-李宁-风衣,2024-10-18 18:23:00,江苏省,常州市,拼多多,SUB-15025724-749,SONL-3013998988-662,ONL-3013998988,AN-6360,2,1606.03,李宁 风衣 (蓝色/XXL),蓝色/XXL,3212.06,3613.68,否,已发货,已退款,2,2,李宁
4620,ORD-26314376,ONL-8678056856,唯品会特卖店,USER-43904,2024-06-02 03:25:00,2024-05-30 03:25:00,17562.68,17562.68,已完成,林莉,SPU-以纯-衬衫,2024-05-29 18:25:00,湖北省,襄阳市,抖音电商,SUB-26314376-728,SONL-8678056856-501,ONL-8678056856,AN-1891,5,1957.64,以纯 衬衫 (灰色/S),灰色/S,9788.2,17562.68,否,已完成,退款失败,5,0,以纯
4621,ORD-31580656,ONL-5678020914,天猫旗舰店,USER-76586,2024-11-07 22:37:00,2024-11-06 22:37:00,13131.11,13131.11,已发货,陈军,SPU-阿迪-风衣,2024-11-06 11:37:00,山东省,潍坊市,抖音电商,SUB-31580656-912,SONL-5678020914-137,ONL-5678020914,AN-2563,3,2718.63,阿迪达斯 风衣 (白色/均码),白色/均码,8155.89,13131.11,否,已发货,退款失败,3,0,阿迪达斯
4622,ORD-58845835,ONL-1085113624,天猫旗舰店,USER-71594,2024-07-24 09:29:00,2024-07-22 09:29:00,6273.59,6273.59,已完成,何兰英,SPU-以纯-T恤,2024-07-21 16:29:00,四川省,宜宾市,天猫,SUB-58845835-484,SONL-1085113624-760,ONL-1085113624,MT-5192,4,1465.02,以纯 T恤 (紫色/S),紫色/S,5860.08,6273.59,是,已完成,无退款,4,0,以纯
4623,ORD-17052801,ONL-3430524692,京东自营店,USER-78897,2024-01-07 14:22:00,2024-01-04 14:22:00,2892.3,2892.3,已发货,李淑珍,SPU-耐克-羽绒,2024-01-03 20:22:00,江苏省,常州市,抖音电商,SUB-17052801-442,SONL-3430524692-694,ONL-3430524692,MT-7437,3,865.25,耐克 羽绒服 (粉色/M),粉色/M,2595.75,2892.3,否,已发货,待审核,3,0,耐克
4624,ORD-63017428,ONL-2602877246,线下直营店,USER-46594,2024-03-18 13:18:00,2024-03-17 13:18:00,911.2,911.2,待发货,赖娜,SPU-李宁-卫衣,2024-03-17 11:18:00,北京市,北京市,线下,SUB-63017428-393,SONL-2602877246-390,ONL-2602877246,MT-3563,3,248.3,李宁 卫衣 (粉色/M),粉色/M,744.9,911.2,否,待发货,无退款,3,0,李宁
4625,ORD-25082693,ONL-4532056583,唯品会特卖店,USER-26935,2024-10-22 17:22:00,2024-10-19 17:22:00,2755.43,2755.43,已发货,吕刚,SPU-以纯-风衣,2024-10-18 21:22:00,湖北省,武汉市,线下,SUB-25082693-829,SONL-4532056583-562,ONL-4532056583,MT-6242,4,542.24,以纯 风衣 (红色/XXXL),红色/XXXL,2168.96,2755.43,否,已发货,退款失败,4,0,以纯
4626,ORD-40003451,ONL-1942441663,抖音直播间,USER-99949,2024-07-24 20:49:00,2024-07-22 20:49:00,15333.1,15333.1,已完成,邓楠,SPU-阿迪-运动,2024-07-21 21:49:00,浙江省,宁波市,天猫,SUB-40003451-714,SONL-1942441663-351,ONL-1942441663,NK-2775,5,2821.45,阿迪达斯 运动裤 (黄色/L),黄色/L,14107.25,15333.1,否,已完成,退款失败,5,0,阿迪达斯
4627,ORD-66880440,ONL-4400785508,天猫旗舰店,USER-25096,2024-08-06 17:19:00,2024-08-05 17:19:00,2437.84,2437.84,待发货,李云,SPU-以纯-卫衣,2024-08-04 17:19:00,浙江省,嘉兴市,抖音电商,SUB-66880440-293,SONL-4400785508-284,ONL-4400785508,ZR-1458,1,1988.07,以纯 卫衣 (白色/XL),白色/XL,1988.07,2437.84,是,待发货,退款失败,1,0,以纯
4628,ORD-21040399,ONL-2659712670,拼多多专卖店,USER-87785,2024-04-16 18:42:00,2024-04-14 18:42:00,2451.59,2451.59,已完成,秦霞,SPU-耐克-T恤,2024-04-14 17:42:00,上海市,上海市,京东,SUB-21040399-194,SONL-2659712670-300,ONL-2659712670,UN-1478,1,1964.29,耐克 T恤 (灰色/M),灰色/M,1964.29,2451.59,是,已完成,无退款,1,0,耐克
4629,ORD-53738933,ONL-7858427910,线下直营店,USER-14324,2024-07-28 20:15:00,2024-07-27 20:15:00,8014.05,8014.05,已完成,吕玉梅,SPU-美特-T恤,2024-07-27 19:15:00,四川省,德阳市,唯品会,SUB-53738933-373,SONL-7858427910-424,ONL-7858427910,NK-4236,5,1322.71,美特斯邦威 T恤 (红色/XXL),红色/XXL,6613.55,8014.05,否,已完成,待审核,5,0,美特斯邦威
4630,ORD-33231946,ONL-8055523851,京东自营店,USER-96022,2024-11-19 04:02:00,2024-11-17 04:02:00,1916.09,1916.09,已完成,李丽娟,SPU-安踏-毛衣,2024-11-16 11:02:00,湖北省,荆州市,京东,SUB-33231946-989,SONL-8055523851-345,ONL-8055523851,ZR-2048,1,1177.73,安踏 毛衣 (红色/XXL),红色/XXL,1177.73,1916.09,否,已完成,待审核,1,0,安踏
4631,ORD-69324960,ONL-5303304605,线下直营店,USER-12722,2024-10-30 21:18:00,2024-10-28 21:18:00,5034.01,5034.01,已发货,何超,SPU-H&-牛仔,2024-10-27 22:18:00,湖南省,湘潭市,线下,SUB-69324960-213,SONL-5303304605-922,ONL-5303304605,ZR-2249,4,1175.94,H&M 牛仔裤 (白色/M),白色/M,4703.76,5034.01,否,已发货,待审核,4,0,H&M
4632,ORD-95689360,ONL-6423582354,抖音直播间,USER-51095,2024-01-08 10:28:00,2024-01-06 10:28:00,6506.26,6506.26,已完成,张博,SPU-美特-外套,2024-01-06 08:28:00,湖北省,武汉市,抖音电商,SUB-95689360-698,SONL-6423582354-336,ONL-6423582354,HM-4828,3,1961.09,美特斯邦威 外套 (蓝色/S),蓝色/S,5883.27,6506.26,否,已完成,退款失败,3,0,美特斯邦威
4633,ORD-10638520,ONL-6270485162,唯品会特卖店,USER-12378,2024-09-16 05:49:00,2024-09-13 05:49:00,4612.13,4612.13,已发货,周淑兰,SPU-安踏-卫衣,2024-09-12 16:49:00,北京市,北京市,拼多多,SUB-10638520-424,SONL-6270485162-198,ONL-6270485162,ZR-8101,4,888.64,安踏 卫衣 (黑色/L),黑色/L,3554.56,4612.13,否,已发货,无退款,4,0,安踏
4634,ORD-71747968,ONL-7914613283,拼多多专卖店,USER-56686,2024-04-24 18:41:00,2024-04-22 18:41:00,4802.25,4802.25,已发货,郭林,SPU-李宁-衬衫,2024-04-21 22:41:00,四川省,绵阳市,京东,SUB-71747968-747,SONL-7914613283-161,ONL-7914613283,ZR-4280,4,1019.35,李宁 衬衫 (绿色/M),绿色/M,4077.4,4802.25,是,已发货,无退款,4,0,李宁
4635,ORD-25869578,ONL-8126498748,拼多多专卖店,USER-14155,2024-03-07 03:18:00,2024-03-04 03:18:00,748.65,748.65,已取消,李秀芳,SPU-森马-卫衣,2024-03-03 08:18:00,河南省,新乡市,京东,SUB-25869578-459,SONL-8126498748-284,ONL-8126498748,ZR-8931,5,133.9,森马 卫衣 (红色/XXXL),红色/XXXL,669.5,748.65,否,已取消,无退款,5,0,森马
4636,ORD-12047143,ONL-3389790717,抖音直播间,USER-75858,2024-06-13 16:39:00,2024-06-10 16:39:00,5137.03,5137.03,已完成,吴斌,SPU-耐克-T恤,2024-06-09 19:39:00,四川省,宜宾市,唯品会,SUB-12047143-577,SONL-3389790717-325,ONL-3389790717,ZR-2784,4,647.16,耐克 T恤 (紫色/均码),紫色/均码,2588.64,5137.03,否,已完成,无退款,4,0,耐克
4637,ORD-38005466,ONL-3775144180,天猫旗舰店,USER-84080,2024-06-21 16:50:00,2024-06-18 16:50:00,1962.43,1962.43,已发货,周凤兰,SPU-H&-运动,2024-06-17 21:50:00,湖北省,宜昌市,抖音电商,SUB-38005466-481,SONL-3775144180-210,ONL-3775144180,UN-4219,5,256.15,H&M 运动裤 (红色/XXL),红色/XXL,1280.75,1962.43,否,已发货,无退款,5,0,H&M
4638,ORD-95553939,ONL-4992725578,线下直营店,USER-56375,2024-10-10 06:34:00,2024-10-07 06:34:00,5856.86,5856.86,已完成,周荣,SPU-耐克-风衣,2024-10-06 18:34:00,浙江省,杭州市,抖音电商,SUB-95553939-320,SONL-4992725578-715,ONL-4992725578,ZR-9594,2,2262.9,耐克 风衣 (灰色/M),灰色/M,4525.8,5856.86,否,已完成,待审核,2,0,耐克
4639,ORD-13153904,ONL-8616660695,线下直营店,USER-66595,2024-02-06 03:13:00,2024-02-05 03:13:00,603.53,603.53,已完成,黄建,SPU-以纯-卫衣,2024-02-04 15:13:00,湖北省,荆州市,唯品会,SUB-13153904-841,SONL-8616660695-309,ONL-8616660695,NK-6631,2,284.83,以纯 卫衣 (白色/XXL),白色/XXL,569.66,603.53,否,已完成,无退款,2,0,以纯
4640,ORD-12484172,ONL-5493505679,抖音直播间,USER-61105,2024-08-12 18:29:00,2024-08-10 18:29:00,6207.54,6207.54,待发货,张磊,SPU-耐克-运动,2024-08-10 18:29:00,上海市,上海市,京东,SUB-12484172-114,SONL-5493505679-907,ONL-5493505679,YC-7593,2,2427.61,耐克 运动裤 (蓝色/XXL),蓝色/XXL,4855.22,6207.54,否,待发货,待审核,2,0,耐克
4641,ORD-93749908,ONL-4750618392,天猫旗舰店,USER-56316,2024-07-29 14:25:00,2024-07-27 14:25:00,10254.55,10254.55,已完成,赵利,SPU-ZA-运动,2024-07-27 12:25:00,浙江省,宁波市,唯品会,SUB-93749908-703,SONL-4750618392-792,ONL-4750618392,AN-9646,5,1626.1,ZARA 运动裤 (粉色/XXXL),粉色/XXXL,8130.5,10254.55,否,已完成,待审核,5,0,ZARA
4642,ORD-93773232,ONL-9115933590,天猫旗舰店,USER-14847,2024-05-26 16:49:00,2024-05-25 16:49:00,15201.56,15201.56,已完成,曹颖,SPU-以纯-卫衣,2024-05-25 08:49:00,广东省,深圳市,抖音电商,SUB-93773232-752,SONL-9115933590-758,ONL-9115933590,MT-3437,5,1625.6,以纯 卫衣 (紫色/S),紫色/S,8128.0,15201.56,否,已完成,待审核,5,0,以纯
4643,ORD-64593205,ONL-6645385155,京东自营店,USER-74583,2024-03-30 20:39:00,2024-03-29 20:39:00,722.56,722.56,已发货,张凤英,SPU-安踏-卫衣,2024-03-29 07:39:00,山东省,济南市,唯品会,SUB-64593205-320,SONL-6645385155-904,ONL-6645385155,HM-1447,5,131.32,安踏 卫衣 (白色/M),白色/M,656.6,722.56,否,已发货,已退款,5,5,安踏
4644,ORD-47694572,ONL-9625356336,抖音直播间,USER-39537,2024-10-01 19:45:00,2024-09-29 19:45:00,8198.54,8198.54,已完成,文秀芳,SPU-耐克-T恤,2024-09-29 19:45:00,山东省,烟台市,天猫,SUB-47694572-832,SONL-9625356336-537,ONL-9625356336,AN-9082,4,1897.27,耐克 T恤 (卡其色/均码),卡其色/均码,7589.08,8198.54,否,已完成,已退款,4,4,耐克
4645,ORD-45216549,ONL-6854156503,京东自营店,USER-88512,2024-05-30 21:54:00,2024-05-27 21:54:00,759.06,707.77,退款中,邱伟,SPU-耐克-卫衣,2024-05-26 21:54:00,浙江省,杭州市,拼多多,SUB-45216549-976,SONL-6854156503-271,ONL-6854156503,YC-5534,1,420.19,耐克 卫衣 (粉色/M),粉色/M,420.19,759.06,否,退款中,退款失败,1,0,耐克
4646,ORD-68389488,ONL-3807477164,抖音直播间,USER-78011,2024-11-18 15:32:00,2024-11-17 15:32:00,16286.66,16286.66,已完成,覃宇,SPU-阿迪-毛衣,2024-11-17 09:32:00,广东省,东莞市,抖音电商,SUB-68389488-721,SONL-3807477164-751,ONL-3807477164,LN-2758,3,3219.35,阿迪达斯 毛衣 (白色/XXXL),白色/XXXL,9658.05,16286.66,否,已完成,无退款,3,0,阿迪达斯
4647,ORD-40661561,ONL-1303612762,抖音直播间,USER-46101,2024-10-28 11:24:00,2024-10-25 11:24:00,1536.08,1536.08,待发货,施桂芝,SPU-以纯-毛衣,2024-10-24 12:24:00,湖南省,湘潭市,天猫,SUB-40661561-266,SONL-1303612762-913,ONL-1303612762,AN-1739,2,598.58,以纯 毛衣 (卡其色/XXL),卡其色/XXL,1197.16,1536.08,否,待发货,退款失败,2,0,以纯
4648,ORD-44568110,ONL-6570607611,拼多多专卖店,USER-84584,2024-09-30 07:58:00,2024-09-27 07:58:00,3326.31,3326.31,已完成,范荣,SPU-森马-牛仔,2024-09-26 20:58:00,广东省,东莞市,抖音电商,SUB-44568110-589,SONL-6570607611-564,ONL-6570607611,NK-4677,4,771.09,森马 牛仔裤 (黑色/XL),黑色/XL,3084.36,3326.31,否,已完成,退款失败,4,0,森马
4649,ORD-22246666,ONL-8766626925,拼多多专卖店,USER-18524,2024-07-30 12:20:00,2024-07-29 12:20:00,4445.4,4445.4,待发货,应欢,SPU-李宁-T恤,2024-07-28 19:20:00,四川省,德阳市,天猫,SUB-22246666-675,SONL-8766626925-842,ONL-8766626925,YC-3862,4,951.65,李宁 T恤 (紫色/M),紫色/M,3806.6,4445.4,否,待发货,退款失败,4,0,李宁
4650,ORD-13236198,ONL-3674334094,唯品会特卖店,USER-32561,2024-10-28 21:54:00,2024-10-27 21:54:00,1978.24,1923.83,退款中,萧飞,SPU-H&-毛衣,2024-10-27 07:54:00,湖南省,株洲市,抖音电商,SUB-13236198-998,SONL-3674334094-167,ONL-3674334094,LN-6101,3,540.06,H&M 毛衣 (白色/M),白色/M,1620.18,1978.24,否,退款中,无退款,3,0,H&M
4651,ORD-68269738,ONL-5816718647,天猫旗舰店,USER-75496,2024-04-21 22:54:00,2024-04-20 22:54:00,2725.73,2713.24,退款中,杨建军,SPU-耐克-衬衫,2024-04-19 23:54:00,江苏省,常州市,线下,SUB-68269738-450,SONL-5816718647-259,ONL-5816718647,SM-4230,3,779.66,耐克 衬衫 (灰色/XXL),灰色/XXL,2338.98,2725.73,否,退款中,退款失败,3,0,耐克
4652,ORD-73918168,ONL-7713749410,京东自营店,USER-74020,2024-10-07 16:01:00,2024-10-05 16:01:00,4941.01,4941.01,已发货,滕浩,SPU-耐克-T恤,2024-10-05 01:01:00,江苏省,苏州市,拼多多,SUB-73918168-226,SONL-7713749410-203,ONL-7713749410,ZR-6708,3,1434.61,耐克 T恤 (红色/XL),红色/XL,4303.83,4941.01,否,已发货,无退款,3,0,耐克
4653,ORD-53881277,ONL-2019126335,唯品会特卖店,USER-95959,2024-10-05 06:16:00,2024-10-03 06:16:00,4612.76,4612.76,已取消,韩红梅,SPU-森马-卫衣,2024-10-02 23:16:00,四川省,德阳市,拼多多,SUB-53881277-340,SONL-2019126335-630,ONL-2019126335,HM-7544,5,754.41,森马 卫衣 (红色/XXXL),红色/XXXL,3772.05,4612.76,否,已取消,无退款,5,0,森马
4654,ORD-62315992,ONL-8667601416,抖音直播间,USER-41531,2024-07-27 19:57:00,2024-07-25 19:57:00,3847.0,3847.0,已取消,李海燕,SPU-ZA-卫衣,2024-07-25 18:57:00,上海市,上海市,抖音电商,SUB-62315992-424,SONL-8667601416-882,ONL-8667601416,AN-1317,4,797.12,ZARA 卫衣 (粉色/XXL),粉色/XXL,3188.48,3847.0,否,已取消,无退款,4,0,ZARA
4655,ORD-52085697,ONL-2702310956,抖音直播间,USER-92193,2024-06-09 13:52:00,2024-06-07 13:52:00,3921.58,3921.58,已发货,黎波,SPU-美特-卫衣,2024-06-06 22:52:00,江苏省,苏州市,天猫,SUB-52085697-971,SONL-2702310956-244,ONL-2702310956,UN-1145,1,2290.57,美特斯邦威 卫衣 (黑色/均码),黑色/均码,2290.57,3921.58,否,已发货,无退款,1,0,美特斯邦威
4656,ORD-33341496,ONL-9753737584,抖音直播间,USER-30409,2024-07-18 18:05:00,2024-07-15 18:05:00,2737.02,2737.02,已完成,姚瑞,SPU-以纯-T恤,2024-07-14 18:05:00,江苏省,无锡市,唯品会,SUB-33341496-712,SONL-9753737584-902,ONL-9753737584,YC-2741,2,1108.27,以纯 T恤 (卡其色/L),卡其色/L,2216.54,2737.02,否,已完成,已退款,2,2,以纯
4657,ORD-57961962,ONL-6566054268,抖音直播间,USER-60658,2024-02-07 10:00:00,2024-02-04 10:00:00,1082.12,1082.12,已发货,谭秀荣,SPU-李宁-衬衫,2024-02-03 21:00:00,浙江省,嘉兴市,线下,SUB-57961962-819,SONL-6566054268-790,ONL-6566054268,UN-5850,3,295.31,李宁 衬衫 (黄色/XL),黄色/XL,885.93,1082.12,否,已发货,退款失败,3,0,李宁
4658,ORD-85655988,ONL-1157019029,天猫旗舰店,USER-94211,2024-12-01 03:11:00,2024-11-28 03:11:00,3572.69,3572.69,已完成,黄琴,SPU-李宁-卫衣,2024-11-27 08:11:00,广东省,东莞市,天猫,SUB-85655988-219,SONL-1157019029-380,ONL-1157019029,AN-4493,4,490.59,李宁 卫衣 (黑色/XXL),黑色/XXL,1962.36,3572.69,否,已完成,待审核,4,0,李宁
4659,ORD-92604470,ONL-9786782236,唯品会特卖店,USER-55677,2024-07-24 00:06:00,2024-07-21 00:06:00,5560.09,5560.09,待发货,夏彬,SPU-李宁-T恤,2024-07-20 21:06:00,广东省,东莞市,天猫,SUB-92604470-278,SONL-9786782236-275,ONL-9786782236,SM-9872,2,2455.81,李宁 T恤 (白色/M),白色/M,4911.62,5560.09,否,待发货,无退款,2,0,李宁
4660,ORD-93708493,ONL-6031149764,抖音直播间,USER-95017,2024-09-25 00:34:00,2024-09-22 00:34:00,1301.68,1301.68,已发货,王小红,SPU-H&-牛仔,2024-09-21 17:34:00,湖北省,襄阳市,京东,SUB-93708493-110,SONL-6031149764-325,ONL-6031149764,HM-9116,3,371.75,H&M 牛仔裤 (粉色/M),粉色/M,1115.25,1301.68,否,已发货,待审核,3,0,H&M
4661,ORD-67612177,ONL-8786287395,拼多多专卖店,USER-45967,2024-10-01 13:42:00,2024-09-30 13:42:00,4751.53,4751.53,已取消,包晨,SPU-阿迪-T恤,2024-09-29 20:42:00,四川省,德阳市,拼多多,SUB-67612177-655,SONL-8786287395-295,ONL-8786287395,UN-3460,3,1277.16,阿迪达斯 T恤 (白色/S),白色/S,3831.48,4751.53,否,已取消,退款失败,3,0,阿迪达斯
4662,ORD-90248329,ONL-2245314864,唯品会特卖店,USER-65150,2024-12-11 12:04:00,2024-12-08 12:04:00,8169.69,8169.69,已完成,李秀云,SPU-ZA-T恤,2024-12-07 22:04:00,上海市,上海市,抖音电商,SUB-90248329-461,SONL-2245314864-974,ONL-2245314864,NK-1586,5,1414.33,ZARA T恤 (蓝色/XXL),蓝色/XXL,7071.65,8169.69,是,已完成,待审核,5,0,ZARA
4663,ORD-30404526,ONL-2470332479,拼多多专卖店,USER-63665,2024-06-17 10:26:00,2024-06-16 10:26:00,3751.9,3751.9,已发货,张春梅,SPU-以纯-衬衫,2024-06-16 02:26:00,北京市,北京市,线下,SUB-30404526-520,SONL-2470332479-140,ONL-2470332479,ZR-9418,2,1120.56,以纯 衬衫 (紫色/S),紫色/S,2241.12,3751.9,否,已发货,退款失败,2,0,以纯
4664,ORD-82374832,ONL-5645852720,京东自营店,USER-56920,2024-10-13 17:30:00,2024-10-11 17:30:00,3209.84,3209.84,待发货,吴丹丹,SPU-美特-T恤,2024-10-11 12:30:00,湖北省,襄阳市,京东,SUB-82374832-176,SONL-5645852720-560,ONL-5645852720,HM-7768,3,967.48,美特斯邦威 T恤 (卡其色/XL),卡其色/XL,2902.44,3209.84,否,待发货,退款失败,3,0,美特斯邦威
